brand,category,country,currency,description,domain,image,price,pricestring,reference,subcategory,timestamp,title,url
874_swatch,Swatch,TN,TND,Montre Swatch CASUAL GREEN LK397 Pour Femme - Fonctions: Date & Heure ,tunisianet.com.tn,https://www.tunisianet.com.tn/197107-home/montre-pour-femme-swatch-casual-pink-lk395-.jpg,"190,000","190,000 DT",LK395,Swatch,2021-05-01 00:00:38.734922,Montre Pour Femme Swatch CASUAL Pink LK395,https://www.tunisianet.com.tn/swatch/48568-montre-pour-femme-swatch-casual-pink-lk395-.html
29_dell,Serveur informatique,TN,TND,"Processeur Intel Xeon Quad Core E-2224G, 3.5 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go DDR4 UDIMM, 2400 MT - Disque SATA 1 To, 7200 Rpm - Graveur DVD - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/141423-home/serveur-dell-poweredge-t30.jpg,"1 999,000","1 999,000 DT",169208-T30,Serveur informatique,2021-05-01 00:00:38.756863,Serveur Dell PowerEdge T30,https://www.tunisianet.com.tn/serveur-informatique-tunisie/37884-serveur-dell-poweredge-t30.html
17_noname,Composant  Informatique,TN,TND,Pate thérmique Grise,tunisianet.com.tn,https://www.tunisianet.com.tn/150154-home/etiquette-clavier-arabe-blanc.jpg,"1,000","1,000 DT",ETI-WHITE,Composant  Informatique,2021-05-01 00:00:38.788777,Etiquette Clavier Arabe / Blanc,https://www.tunisianet.com.tn/divers/39544-etiquette-clavier-arabe-blanc.html
15_microso,Logiciels,TN,TND,"Antivirus Bitdefender Internet Security - Licence 1 Poste - Durée 1 an - Protège contre les virus, les logiciels espions, le phishing et les sites Web dangereux - Sécurise votre ordinateur sans le ralentir - S’installe et se configure facilement - Préserve la confidentialité de vos activités en ligne et de votre identité - Protection bancaire - Contrôle parental - Compatible avec PC, Mac et appareils mobiles",tunisianet.com.tn,https://www.tunisianet.com.tn/171274-home/microsoft-office-home-business-2019-francais.jpg,"179,000","179,000 DT",QQ2-01039,Logiciels,2021-05-01 00:00:38.813711,Microsoft Office 365 Personnel Francais SUBscr / 1 an,https://www.tunisianet.com.tn/logiciel-microsoft-tunisie/43456-microsoft-office-home-business-2019-francais.html
3_lenovo,Ordinateur Portable,TN,TND,"Ecran 14.1"" HD LED - Processeur Intel Atom Quad Core Z8350, up to 1.92 Ghz, 2 Mo de cache - RAM 4 Go - Stockage 64 Go - Carte graphique Intel HD Graphic - Windows 10 - USB 2.0 - HDMI - Lecteur de Cartes - WebCam 0.3MP - Couleur: Silver - Garantie: 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/191498-home/portable-lenovo-ideapad-s145-15api-amd-dual-core-4-go-gris.jpg,"789,000","789,000 DT",81UT00NAFG,Ordinateur Portable,2021-05-01 00:00:38.892247,Portable Lenovo Ideapad S145-15API / AMD Dual Core / 4 Go / Gris,https://www.tunisianet.com.tn/pc-portable-tunisie/47455-portable-lenovo-ideapad-s145-15api-amd-dual-core-4-go-gris.html
233_jeway,Accessoires et Périphériques,TN,TND,Connecteur BNC,tunisianet.com.tn,https://www.tunisianet.com.tn/80948-home/souris-optique-usb-jeway-m1-noir.jpg,"3,100","3,100 DT",M1-BK,Accessoires et Périphériques,2021-05-01 00:00:38.942292,Souris Optique USB Jeway M1 / Noir,https://www.tunisianet.com.tn/souris/26557-souris-optique-usb-jeway-m1-noir.html
29_dell,Ordinateur de Bureau,TN,TND,"Ecran Dell 18.5"" HD - Résolution 1366 ",tunisianet.com.tn,https://www.tunisianet.com.tn/87178-home/ecran-dell-215-full-hd-e2216hv.jpg,"275,000","275,000 DT",E2216HV,Ordinateur de Bureau,2021-05-01 00:00:39.036583,"Ecran Dell 21.5"" Full HD E2216HV",https://www.tunisianet.com.tn/ecran-ordinateur-tunisie/27739-ecran-dell-215-full-hd-e2216hv.html
292_iku,Téléphone Portable,TN,TND,- Réseau 2G - Caméra: ,tunisianet.com.tn,https://www.tunisianet.com.tn/171693-home/telephone-portable-iku-f105-double-sim-noir-jaune.jpg,"42,900","42,900 DT",F105-YL,Téléphone Portable,2021-05-01 00:00:39.100542,Téléphone Portable Iku F105 / Double SIM / Noir & Jaune,https://www.tunisianet.com.tn/telephonie-tablette/43556-telephone-portable-iku-f105-double-sim-noir-jaune.html
847_njoy,Onduleur,TN,TND,Onduleur In-Line UPSET MA 650 - Puissance 650VA / 390 W - Dimensions: 308 x 98 x 170 mm - 2x Prise Schuko + - Autonomie 10 Minutes - 1x Batteries 12V / 7Ah - Niveau Sonore < 40 dBA - Fréquence 50 / 60 Hz ± 10% - Garantie 2 ans (Batterie 1 an),tunisianet.com.tn,https://www.tunisianet.com.tn/166017-home/onduleur-njoy-keen-600-in-line-usb-600va360w.jpg,"175,000","175,000 DT",KEEN600USB,Onduleur,2021-05-01 00:00:39.213940,Onduleur NJOY Keen 600 In Line USB 600VA/360W,https://www.tunisianet.com.tn/onduleur/42351-onduleur-njoy-keen-600-in-line-usb-600va360w.html
874_swatch,Swatch,TN,TND,Montre Swatch CASUAL GREEN LK397 Pour Femme - Fonctions: Date & Heure ,tunisianet.com.tn,https://www.tunisianet.com.tn/197094-home/montre-pour-femme-swatch-enchanted-pond-lp160.jpg,"199,000","199,000 DT",LP160,Swatch,2021-05-01 00:00:39.312808,Montre Pour Femme Swatch ENCHANTED POND LP160,https://www.tunisianet.com.tn/swatch/48566-montre-pour-femme-swatch-enchanted-pond-lp160.html
6_hp,Serveur informatique,TN,TND,"Processeur Intel Xeon Quad Core E-2224G, 3.5 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go DDR4 UDIMM, 2400 MT - Disque SATA 1 To, 7200 Rpm - Graveur DVD - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/155830-home/serveur-rack-1u-hp-proliant-dl20-gen10-8-go-sans-disques.jpg,"2 125,000","2 125,000 DT",P08335-B21,Serveur informatique,2021-05-01 00:00:39.359533,Serveur Rack 1U HP ProLiant DL20 Gen10 / 8 Go / Sans Disques,https://www.tunisianet.com.tn/serveur-informatique-tunisie/40589-serveur-rack-1u-hp-proliant-dl20-gen10-8-go-sans-disques.html
309_arctic,Composant  Informatique,TN,TND,Pate thérmique Grise,tunisianet.com.tn,https://www.tunisianet.com.tn/197534-home/grille-de-protection-arctic-grills-pour-ventilateur-80-mm.jpg,"4,000","4,000 DT",ACFAN00085A,Composant  Informatique,2021-05-01 00:00:39.457412,Grille de Protection Arctic Grills pour Ventilateur 80 mm,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/48602-grille-de-protection-arctic-grills-pour-ventilateur-80-mm.html
96_bitdefe,Logiciels,TN,TND,"Antivirus Bitdefender Internet Security - Licence 1 Poste - Durée 1 an - Protège contre les virus, les logiciels espions, le phishing et les sites Web dangereux - Sécurise votre ordinateur sans le ralentir - S’installe et se configure facilement - Préserve la confidentialité de vos activités en ligne et de votre identité - Protection bancaire - Contrôle parental - Compatible avec PC, Mac et appareils mobiles",tunisianet.com.tn,https://www.tunisianet.com.tn/191582-home/antivirus-bitdefender-total-security-10-postes-1-an.jpg,"189,000","189,000 DT",201380,Logiciels,2021-05-01 00:00:39.491322,Antivirus Bitdefender Total Security 10 Postes / 1 an,https://www.tunisianet.com.tn/logiciel-antivirus-tunisie/47488-antivirus-bitdefender-total-security-10-postes-1-an.html
3_lenovo,Ordinateur Portable,TN,TND,"Ecran 14.1"" HD LED - Processeur Intel Atom Quad Core Z8350, up to 1.92 Ghz, 2 Mo de cache - RAM 4 Go - Stockage 64 Go - Carte graphique Intel HD Graphic - Windows 10 - USB 2.0 - HDMI - Lecteur de Cartes - WebCam 0.3MP - Couleur: Silver - Garantie: 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/191483-home/pc-portable-lenovo-ideapad-330-15igm-dual-core-4-go-noir.jpg,"829,000","829,000 DT",81D100S2FG,Ordinateur Portable,2021-05-01 00:00:39.522237,Pc Portable Lenovo IdeaPad 330-15IGM / Dual Core / 4 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/47453-pc-portable-lenovo-ideapad-330-15igm-dual-core-4-go-noir.html
559_s-link,Accessoires et Périphériques,TN,TND,Connecteur BNC,tunisianet.com.tn,https://www.tunisianet.com.tn/75758-home/adaptateur-otg-lecteur-de-cartes-vers-micro-usb.jpg,"3,200","3,200 DT",SL-U94-PK,Accessoires et Périphériques,2021-05-01 00:00:39.551040,Adaptateur OTG Lecteur de cartes vers Micro USB / Rose,https://www.tunisianet.com.tn/divers-pour-tablette/25517-adaptateur-otg-lecteur-de-cartes-vers-micro-usb.html
291_philip,Ordinateur de Bureau,TN,TND,"Ecran Dell 18.5"" HD - Résolution 1366 ",tunisianet.com.tn,https://www.tunisianet.com.tn/94322-home/ecran-philips-led-full-hd-215.jpg,"277,000","277,000 DT",223V5LSB2-10,Ordinateur de Bureau,2021-05-01 00:00:39.577540,"Ecran Philips LED Full HD 21.5""",https://www.tunisianet.com.tn/ecran-ordinateur-tunisie/29237-ecran-philips-led-full-hd-215.html
861_ibrit,Téléphone Portable,TN,TND,- Réseau 2G - Caméra: ,tunisianet.com.tn,https://www.tunisianet.com.tn/191635-home/telephone-portable-ibrit-cobra-double-sim-noir-et-gris.jpg,"49,000","49,000 DT",IBRIT-COBRA-BKGR,Téléphone Portable,2021-05-01 00:00:39.604462,Téléphone Portable Ibrit Cobra - Double SIM - Noir et Gris,https://www.tunisianet.com.tn/telephone-portable-tunisie/47501-telephone-portable-ibrit-cobra-double-sim-noir-et-gris.html
48_eaton,Onduleur,TN,TND,Onduleur In-Line UPSET MA 650 - Puissance 650VA / 390 W - Dimensions: 308 x 98 x 170 mm - 2x Prise Schuko + - Autonomie 10 Minutes - 1x Batteries 12V / 7Ah - Niveau Sonore < 40 dBA - Fréquence 50 / 60 Hz ± 10% - Garantie 2 ans (Batterie 1 an),tunisianet.com.tn,https://www.tunisianet.com.tn/76453-home/onduleur-line-interactive-avec-regulateur-de-tension-eaton-5e-650va.jpg,"185,000","185,000 DT",5E650I,Onduleur,2021-05-01 00:00:39.632566,Onduleur Line Interactive avec régulateur de tension Eaton 5E 650VA,https://www.tunisianet.com.tn/onduleur/25677-onduleur-line-interactive-avec-regulateur-de-tension-eaton-5e-650va.html
874_swatch,Swatch,TN,TND,Montre Swatch CASUAL GREEN LK397 Pour Femme - Fonctions: Date & Heure ,tunisianet.com.tn,https://www.tunisianet.com.tn/179496-home/montre-mixte-swatch-red-grin-gb754.jpg,"205,000","205,000 DT",GB754,Swatch,2021-05-01 00:00:39.656505,Montre Mixte Swatch RED GRIN GB754,https://www.tunisianet.com.tn/swatch/44590-montre-mixte-swatch-red-grin-gb754.html
3_lenovo,Serveur informatique,TN,TND,"Processeur Intel Xeon Quad Core E-2224G, 3.5 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go DDR4 UDIMM, 2400 MT - Disque SATA 1 To, 7200 Rpm - Graveur DVD - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/199175-home/serveur-tour-lenovo-thinksystem-st50-e-2224-2x-1-to.jpg,"2 199,000","2 199,000 DT",7Y49A03XEA,Serveur informatique,2021-05-01 00:00:39.684970,Serveur Tour Lenovo ThinkSystem ST50 E-2224 / 2x 1 To,https://www.tunisianet.com.tn/serveur-informatique-tunisie/48928-serveur-tour-lenovo-thinksystem-st50-e-2224-2x-1-to.html
735_rampag,Composant  Informatique,TN,TND,Pate thérmique Grise,tunisianet.com.tn,https://www.tunisianet.com.tn/138655-home/pate-thermique-rampage-tm-130-1g.jpg,"5,000","5,000 DT",TM-130,Composant  Informatique,2021-05-01 00:00:39.716887,Pâte Thérmique Rampage TM-130 / 1G,https://www.tunisianet.com.tn/divers/37408-pate-thermique-rampage-tm-130-1g.html
388_kasper,Logiciels,TN,TND,"Antivirus Bitdefender Internet Security - Licence 1 Poste - Durée 1 an - Protège contre les virus, les logiciels espions, le phishing et les sites Web dangereux - Sécurise votre ordinateur sans le ralentir - S’installe et se configure facilement - Préserve la confidentialité de vos activités en ligne et de votre identité - Protection bancaire - Contrôle parental - Compatible avec PC, Mac et appareils mobiles",tunisianet.com.tn,https://www.tunisianet.com.tn/154186-home/kaspersky-internet-security-2020-1-an-10-postes.jpg,"193,000","193,000 DT",KL19398BKFS-20MAG,Logiciels,2021-05-01 00:00:39.748800,Kaspersky Internet Security 2020 - 1 an / 10 postes,https://www.tunisianet.com.tn/logiciel-antivirus-tunisie/40356-kaspersky-internet-security-2020-1-an-10-postes.html
29_dell,Ordinateur Portable,TN,TND,"Ecran 14.1"" HD LED - Processeur Intel Atom Quad Core Z8350, up to 1.92 Ghz, 2 Mo de cache - RAM 4 Go - Stockage 64 Go - Carte graphique Intel HD Graphic - Windows 10 - USB 2.0 - HDMI - Lecteur de Cartes - WebCam 0.3MP - Couleur: Silver - Garantie: 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/189017-home/pc-portable-dell-inspiron-3583-dual-core-4-go-noir.jpg,"829,000","829,000 DT",3583-FD,Ordinateur Portable,2021-05-01 00:00:39.785701,Pc Portable Dell Inspiron 3583 / Dual Core / 4 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/46878-pc-portable-dell-inspiron-3583-dual-core-4-go-noir.html
561_everes,Accessoires et Périphériques,TN,TND,Connecteur BNC,tunisianet.com.tn,https://www.tunisianet.com.tn/75272-home/souris-usb-simple-avec-led.jpg,"3,200","3,200 DT",KM-6809,Accessoires et Périphériques,2021-05-01 00:00:39.836566,Souris USB Everest Simple avec LED,https://www.tunisianet.com.tn/souris/25432-souris-usb-simple-avec-led.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Ecran Dell 18.5"" HD - Résolution 1366 ",tunisianet.com.tn,https://www.tunisianet.com.tn/129215-home/ecran-lenovo-d22-10-215-full-hd.jpg,"289,000","289,000 DT",65E4KAC6EU-3A,Ordinateur de Bureau,2021-05-01 00:00:39.867485,"Ecran Lenovo D22-10 / 21.5"" Full HD",https://www.tunisianet.com.tn/ecran-ordinateur-tunisie/35656-ecran-lenovo-d22-10-215-full-hd.html
522_clever,Téléphone Portable,TN,TND,- Réseau 2G - Caméra: ,tunisianet.com.tn,https://www.tunisianet.com.tn/191463-home/telephone-portable-clever-f01-rouge.jpg,"49,000","49,000 DT",F01-RD,Téléphone Portable,2021-05-01 00:00:39.894413,Téléphone Portable Clever F01 - Rouge,https://www.tunisianet.com.tn/telephone-portable-tunisie/47449-telephone-portable-clever-f01-rouge.html
847_njoy,Onduleur,TN,TND,Onduleur In-Line UPSET MA 650 - Puissance 650VA / 390 W - Dimensions: 308 x 98 x 170 mm - 2x Prise Schuko + - Autonomie 10 Minutes - 1x Batteries 12V / 7Ah - Niveau Sonore < 40 dBA - Fréquence 50 / 60 Hz ± 10% - Garantie 2 ans (Batterie 1 an),tunisianet.com.tn,https://www.tunisianet.com.tn/166021-home/onduleur-njoy-keen-800-in-line-usb-800va480w.jpg,"199,000","199,000 DT",KEEN800USB,Onduleur,2021-05-01 00:00:39.918347,Onduleur NJOY Keen 800 In Line USB 800VA/480W,https://www.tunisianet.com.tn/onduleur/42352-onduleur-njoy-keen-800-in-line-usb-800va480w.html
874_swatch,Swatch,TN,TND,Montre Swatch CASUAL GREEN LK397 Pour Femme - Fonctions: Date & Heure ,tunisianet.com.tn,https://www.tunisianet.com.tn/184914-home/montre-mixte-swatch-masa-so28b100.jpg,"205,000","205,000 DT",SO28B100,Swatch,2021-05-01 00:00:39.948268,Montre Mixte Swatch Masa SO28B100,https://www.tunisianet.com.tn/swatch/45996-montre-mixte-swatch-masa-so28b100.html
29_dell,Serveur informatique,TN,TND,"Processeur Intel Xeon Quad Core E-2224G, 3.5 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go DDR4 UDIMM, 2400 MT - Disque SATA 1 To, 7200 Rpm - Graveur DVD - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/174667-home/serveur-tour-dell-poweredge-t130-500-go.jpg,"2 699,000","2 699,000 DT",PET130E2,Serveur informatique,2021-05-01 00:00:39.979216,Serveur Tour Dell PowerEdge T130 / 500 Go,https://www.tunisianet.com.tn/serveur-informatique-tunisie/44095-serveur-tour-dell-poweredge-t130-500-go.html
309_arctic,Composant  Informatique,TN,TND,Pate thérmique Grise,tunisianet.com.tn,https://www.tunisianet.com.tn/197539-home/grille-de-protection-arctic-grills-pour-ventilateur-92-mm.jpg,"5,500","5,500 DT",ACFAN00086A,Composant  Informatique,2021-05-01 00:00:40.006144,Grille de Protection Arctic Grills pour Ventilateur 92 mm,https://www.tunisianet.com.tn/refroidisseur-ventilateur-boitier/48622-grille-de-protection-arctic-grills-pour-ventilateur-92-mm.html
15_microso,Logiciels,TN,TND,"Antivirus Bitdefender Internet Security - Licence 1 Poste - Durée 1 an - Protège contre les virus, les logiciels espions, le phishing et les sites Web dangereux - Sécurise votre ordinateur sans le ralentir - S’installe et se configure facilement - Préserve la confidentialité de vos activités en ligne et de votre identité - Protection bancaire - Contrôle parental - Compatible avec PC, Mac et appareils mobiles",tunisianet.com.tn,https://www.tunisianet.com.tn/183440-home/microsoft-office-365-home-6-utilisateurs.jpg,"239,000","239,000 DT",6GQ-01202,Logiciels,2021-05-01 00:00:40.091026,Microsoft Office 365 Home Premium / 5 Utilisateurs,https://www.tunisianet.com.tn/logiciel-microsoft-tunisie/45650-microsoft-office-365-home-6-utilisateurs.html
3_lenovo,Ordinateur Portable,TN,TND,"Ecran 14.1"" HD LED - Processeur Intel Atom Quad Core Z8350, up to 1.92 Ghz, 2 Mo de cache - RAM 4 Go - Stockage 64 Go - Carte graphique Intel HD Graphic - Windows 10 - USB 2.0 - HDMI - Lecteur de Cartes - WebCam 0.3MP - Couleur: Silver - Garantie: 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/178846-home/pc-portable-lenovo-ideapad-330-15ast-dual-core-8-go-noir-sim-orange-60-go-offerte.jpg,"842,000","842,000 DT",81D600DDFE-8,Ordinateur Portable,2021-05-01 00:00:40.175966,Pc Portable Lenovo IdeaPad 330-15AST / Dual Core / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/44763-pc-portable-lenovo-ideapad-330-15ast-dual-core-8-go-noir-sim-orange-60-go-offerte.html
561_everes,Accessoires et Périphériques,TN,TND,Connecteur BNC,tunisianet.com.tn,https://www.tunisianet.com.tn/192288-home/souris-optique-usb-everest-sm-219-noir.jpg,"3,800","3,800 DT",SM-219BK,Accessoires et Périphériques,2021-05-01 00:00:40.276142,Souris Optique USB Everest SM-219 - Noir,https://www.tunisianet.com.tn/souris/47664-souris-optique-usb-everest-sm-219-noir.html
3_lenovo,Ordinateur de Bureau,TN,TND,"Ecran Dell 18.5"" HD - Résolution 1366 ",tunisianet.com.tn,https://www.tunisianet.com.tn/191831-home/ecran-lenovo-d22-20-215-full-hd.jpg,"289,000","289,000 DT",66ADKAC1EU-3Y,Ordinateur de Bureau,2021-05-01 00:00:40.454698,"Ecran Lenovo D22-20 / 21.5"" Full HD",https://www.tunisianet.com.tn/ecran-ordinateur-tunisie/44764-ecran-lenovo-d22-20-215-full-hd.html
522_clever,Téléphone Portable,TN,TND,- Réseau 2G - Caméra: ,tunisianet.com.tn,https://www.tunisianet.com.tn/191461-home/telephone-portable-clever-f01-vert.jpg,"49,000","49,000 DT",F01-GREEN,Téléphone Portable,2021-05-01 00:00:40.568316,Téléphone Portable Clever F01 - Vert,https://www.tunisianet.com.tn/telephone-portable-tunisie/47448-telephone-portable-clever-f01-vert.html
847_njoy,Onduleur,TN,TND,Onduleur In-Line UPSET MA 650 - Puissance 650VA / 390 W - Dimensions: 308 x 98 x 170 mm - 2x Prise Schuko + - Autonomie 10 Minutes - 1x Batteries 12V / 7Ah - Niveau Sonore < 40 dBA - Fréquence 50 / 60 Hz ± 10% - Garantie 2 ans (Batterie 1 an),tunisianet.com.tn,https://www.tunisianet.com.tn/200613-home/onduleur-inline-njoy-token-600-360-w-8-prises.jpg,"249,000","249,000 DT",TOKEN600,Onduleur,2021-05-01 00:00:40.599924,Onduleur Inline NJoy Token 600 / 360 W / 8 Prises,https://www.tunisianet.com.tn/onduleur/49172-onduleur-inline-njoy-token-600-360-w-8-prises.html
874_swatch,Swatch,TN,TND,Montre Swatch CASUAL GREEN LK397 Pour Femme - Fonctions: Date & Heure ,tunisianet.com.tn,https://www.tunisianet.com.tn/187145-home/montre-pour-femme-swatch-heart-lots-gr182.jpg,"205,000","205,000 DT",GR182,Swatch,2021-05-01 00:00:40.625729,Montre pour Femme Swatch Heart Lots GR182,https://www.tunisianet.com.tn/swatch/46500-montre-pour-femme-swatch-heart-lots-gr182.html
29_dell,Serveur informatique,TN,TND,"Processeur Intel Xeon Quad Core E-2224G, 3.5 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go DDR4 UDIMM, 2400 MT - Disque SATA 1 To, 7200 Rpm - Graveur DVD - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/156134-home/serveur-tour-dell-poweredge-t130.jpg,"2 789,000","2 789,000 DT",176728-T130,Serveur informatique,2021-05-01 00:00:40.651166,Serveur Tour Dell PowerEdge T130,https://www.tunisianet.com.tn/serveur-informatique-tunisie/40657-serveur-tour-dell-poweredge-t130.html
860_aeroco,Composant  Informatique,TN,TND,Pate thérmique Grise,tunisianet.com.tn,https://www.tunisianet.com.tn/171663-home/pate-thermique-aerocool-baraf-1g.jpg,"5,900","5,900 DT",ACTG-NA21210.01,Composant  Informatique,2021-05-01 00:00:40.677926,Pâte Thérmique AEROCOOL Baraf 1g,https://www.tunisianet.com.tn/divers/43548-pate-thermique-aerocool-baraf-1g.html
15_microso,Logiciels,TN,TND,"Antivirus Bitdefender Internet Security - Licence 1 Poste - Durée 1 an - Protège contre les virus, les logiciels espions, le phishing et les sites Web dangereux - Sécurise votre ordinateur sans le ralentir - S’installe et se configure facilement - Préserve la confidentialité de vos activités en ligne et de votre identité - Protection bancaire - Contrôle parental - Compatible avec PC, Mac et appareils mobiles",tunisianet.com.tn,https://www.tunisianet.com.tn/138462-home/microsoft-office-home-student-2019.jpg,"339,000","339,000 DT",79G-05034,Logiciels,2021-05-01 00:00:40.702891,Microsoft Office Home & Student 2019,https://www.tunisianet.com.tn/logiciel-microsoft-tunisie/37376-microsoft-office-home-student-2019.html
3_lenovo,Ordinateur Portable,TN,TND,"Ecran 14.1"" HD LED - Processeur Intel Atom Quad Core Z8350, up to 1.92 Ghz, 2 Mo de cache - RAM 4 Go - Stockage 64 Go - Carte graphique Intel HD Graphic - Windows 10 - USB 2.0 - HDMI - Lecteur de Cartes - WebCam 0.3MP - Couleur: Silver - Garantie: 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/192407-home/pc-portable-lenovo-ideapad-330-15igm-dual-core-8-go-noir.jpg,"852,000","852,000 DT",81D100B3FG-8,Ordinateur Portable,2021-05-01 00:00:40.728102,Pc Portable Lenovo IdeaPad 330-15IGM / Dual Core / 8 Go / Noir,https://www.tunisianet.com.tn/pc-portable-tunisie/47686-pc-portable-lenovo-ideapad-330-15igm-dual-core-8-go-noir.html
561_everes,Accessoires et Périphériques,TN,TND,Connecteur BNC,tunisianet.com.tn,https://www.tunisianet.com.tn/192294-home/souris-optique-usb-everest-sm-216-noir.jpg,"3,800","3,800 DT",SM-216BK,Accessoires et Périphériques,2021-05-01 00:00:40.757027,Souris Optique USB Everest SM-216 - Noir,https://www.tunisianet.com.tn/souris/47665-souris-optique-usb-everest-sm-216-noir.html
12_samsung,Ordinateur de Bureau,TN,TND,"Ecran Dell 18.5"" HD - Résolution 1366 ",tunisianet.com.tn,https://www.tunisianet.com.tn/195500-home/ecran-samsung-215-full-hd.jpg,"299,000","299,000 DT",LS22F350FH.,Ordinateur de Bureau,2021-05-01 00:00:40.786287,"Ecran Samsung 21.5"" Full HD",https://www.tunisianet.com.tn/ecran-ordinateur-tunisie/48220-ecran-samsung-215-full-hd.html
522_clever,Téléphone Portable,TN,TND,- Réseau 2G - Caméra: ,tunisianet.com.tn,https://www.tunisianet.com.tn/191460-home/telephone-portable-clever-f01-bleu.jpg,"49,000","49,000 DT",F01-BL,Téléphone Portable,2021-05-01 00:00:40.818233,Téléphone Portable Clever F01 - Bleu,https://www.tunisianet.com.tn/telephone-portable-tunisie/47447-telephone-portable-clever-f01-bleu.html
746_upset,Onduleur,TN,TND,Onduleur In-Line UPSET MA 650 - Puissance 650VA / 390 W - Dimensions: 308 x 98 x 170 mm - 2x Prise Schuko + - Autonomie 10 Minutes - 1x Batteries 12V / 7Ah - Niveau Sonore < 40 dBA - Fréquence 50 / 60 Hz ± 10% - Garantie 2 ans (Batterie 1 an),tunisianet.com.tn,https://www.tunisianet.com.tn/182785-home/onduleur-in-line-upset-ma-1200va.jpg,"279,000","279,000 DT",MA1200VA,Onduleur,2021-05-01 00:00:40.848120,Onduleur In-Line UPSET MA 1200VA,https://www.tunisianet.com.tn/onduleur/45483-onduleur-in-line-upset-ma-1200va.html
874_swatch,Swatch,TN,TND,Montre Swatch CASUAL GREEN LK397 Pour Femme - Fonctions: Date & Heure ,tunisianet.com.tn,https://www.tunisianet.com.tn/187197-home/montre-pour-femme-swatch-heart-lots-gr182.jpg,"205,000","205,000 DT",GW213,Swatch,2021-05-01 00:00:40.888014,Montre pour Femme Swatch Just Flowers GW213,https://www.tunisianet.com.tn/swatch/46505-montre-pour-femme-swatch-heart-lots-gr182.html
6_hp,Serveur informatique,TN,TND,"Processeur Intel Xeon Quad Core E-2224G, 3.5 Ghz, 8 Mo de mémoire cache - Mémoire 8 Go DDR4 UDIMM, 2400 MT - Disque SATA 1 To, 7200 Rpm - Graveur DVD - Garantie 1 an",tunisianet.com.tn,https://www.tunisianet.com.tn/156025-home/serveur-rack-1u-hp-proliant-dl20-gen10-16-go-sans-disques.jpg,"3 177,000","3 177,000 DT",P17079-B21,Serveur informatique,2021-05-01 00:00:40.921923,Serveur Rack 1U HP ProLiant DL20 Gen10 / 16 Go / Sans Disques,https://www.tunisianet.com.tn/serveur-informatique-tunisie/40636-serveur-rack-1u-hp-proliant-dl20-gen10-16-go-sans-disques.html
561_everes,Composant  Informatique,TN,TND,Pate thérmique Grise,tunisianet.com.tn,https://www.tunisianet.com.tn/193849-home/pate-thermique-gold-everest-tm-20-2g.jpg,"6,000","6,000 DT",TM-20,Composant  Informatique,2021-05-01 00:00:40.954836,Pâte Thérmique Gold Everest TM-20 / 2G,https://www.tunisianet.com.tn/divers/47942-pate-thermique-gold-everest-tm-20-2g.html
